u-g,g-r,r-i,i-z,class
0.11599999999999966,0.3000000000000007,0.012000000000000455,-0.027000000000001023,qso
0.4450000000000003,-0.17800000000000082,-0.14499999999999957,-0.23900000000000077,wd
0.2789999999999999,-0.028999999999999915,0.16199999999999903,0.16100000000000136,qso
0.10200000000000031,0.24899999999999878,0.008000000000002672,-0.09800000000000253,qso
-0.16000000000000014,0.4469999999999992,0.045999999999999375,0.03900000000000148,qso
0.022999999999999687,-0.04100000000000037,0.38500000000000156,0.09100000000000108,qso
0.11100000000000065,0.23499999999999943,-0.12700000000000244,-0.029999999999997584,qso
0.2799999999999976,-0.32599999999999696,-0.23000000000000043,0.028999999999999915,wd
0.055999999999997385,-0.015000000000000568,0.2680000000000007,-0.0799999999999983,qso
1.3425539999999998,0.44779599999999853,0.12879200000000068,0.08566300000000027,star
1.295969000000003,0.5043269999999982,0.15802600000000133,0.035793999999999215,star
0.21899999999999764,-0.1269999999999989,0.02499999999999858,-0.125,qso
1.494889999999998,0.5897670000000019,0.23427999999999827,0.12122100000000202,star
0.4629999999999974,-0.18900000000000006,-0.21699999999999875,-0.13899999999999935,wd
-0.012000000000000455,-0.34699999999999775,-0.32700000000000173,-0.10999999999999943,wd
0.6859999999999999,0.3049999999999997,-0.11599999999999966,-0.21399999999999864,wd
1.3359999999999985,-0.02499999999999858,0.04899999999999949,0.05999999999999872,qso
0.402000000000001,0.03300000000000125,-0.012000000000000455,-0.13700000000000045,wd
1.4264559999999982,0.5785010000000028,0.27694899999999834,0.13136100000000184,star
1.969661000000002,0.8150179999999985,0.3343600000000002,0.18218800000000002,star
0.08500000000000085,0.2049999999999983,0.009000000000000341,-0.16199999999999903,qso
-0.01699999999999946,-0.31700000000000017,-0.28600000000000136,-0.18900000000000006,wd
-0.11499999999999844,-0.41000000000000014,-0.33000000000000185,-0.20700000000000074,wd
0.11100000000000065,0.06400000000000006,0.046999999999997044,0.6230000000000011,qso
0.8625320000000016,0.3047770000000014,0.13447599999999937,0.030162999999998164,star
0.3289999999999971,0.010000000000001563,0.13299999999999912,-0.053999999999998494,qso
-0.42799999999999905,-0.48900000000000077,-0.33999999999999986,-0.30900000000000105,wd
1.3135139999999978,0.4506630000000005,0.13163199999999975,-0.00042099999999933857,star
0.1440000000000019,0.17299999999999827,0.28200000000000003,0.24200000000000088,qso
0.5039999999999978,0.08000000000000185,0.030999999999998806,-0.027999999999998693,wd
0.44200000000000017,-0.20199999999999818,-0.14700000000000202,-0.2699999999999996,wd
1.3660920000000019,0.4706360000000007,0.19638599999999862,-0.016313999999999496,star
0.2809999999999988,0.16300000000000026,0.16799999999999926,0.15500000000000114,qso
1.5029889999999995,0.5871100000000009,0.21586300000000058,0.08515599999999957,star
1.9074269999999984,0.6598170000000021,0.2501850000000001,0.062389999999998835,star
0.21000000000000085,0.21199999999999974,-0.038000000000000256,-0.11799999999999855,qso
0.5489999999999995,0.24899999999999878,0.11599999999999966,0.38200000000000145,qso
1.2007600000000025,0.3691919999999982,0.1224570000000007,0.14038499999999843,star
1.2804929999999999,0.45769099999999696,0.16349000000000302,0.09077999999999875,star
0.9272520000000029,0.29750800000000055,0.10407599999999917,0.05640999999999963,star
0.4209999999999994,-0.18900000000000006,-0.14699999999999847,-0.17999999999999972,wd
2.3397499999999987,0.9044310000000007,0.3754589999999993,0.20440400000000025,star
2.020116999999999,0.7600189999999998,0.27882100000000065,0.16241400000000006,star
0.9842620000000011,0.41058900000000165,0.1982539999999986,0.03476699999999866,star
0.4230000000000018,0.06099999999999994,-0.028000000000002245,-0.08799999999999741,wd
1.7738060000000004,0.6628860000000003,0.24920199999999681,0.15446500000000185,star
0.402000000000001,-0.29100000000000037,-0.24499999999999744,-0.2610000000000028,wd
0.477999999999998,0.013999999999999346,0.5109999999999992,0.5330000000000013,wd
0.012000000000000455,0.08899999999999864,0.23700000000000188,0.3049999999999997,qso
0.0990000000000002,-0.2809999999999988,-0.1720000000000006,-0.5249999999999986,wd
0.472999999999999,-0.15200000000000102,-0.18499999999999872,-0.3360000000000021,wd
0.4759999999999991,0.07000000000000028,-0.0730000000000004,0.13700000000000045,wd
1.4000199999999996,0.5132889999999986,0.21258400000000144,0.08193099999999909,star
0.12400000000000233,-0.27500000000000213,-0.3269999999999982,-0.3180000000000014,wd
0.2530000000000001,0.26799999999999713,0.3460000000000001,0.004000000000001336,qso
1.2853649999999988,0.45360200000000006,0.19466800000000006,0.032263999999999626,star
0.5809999999999995,0.9039999999999999,0.620000000000001,0.2069999999999972,qso
0.3069999999999986,0.24600000000000222,0.030000000000001137,-0.011000000000002785,qso
0.25099999999999767,0.10000000000000142,0.20400000000000063,0.0849999999999973,qso
0.48400000000000176,-0.20899999999999963,-0.2690000000000019,-0.12599999999999767,wd
2.1401709999999987,0.8191190000000006,0.3596260000000022,0.17154299999999978,star
0.19000000000000128,-0.05600000000000094,0.49099999999999966,-0.0019999999999988916,qso
1.7824120000000008,0.6836300000000008,0.2626729999999995,0.12138900000000064,star
0.21699999999999875,-0.19200000000000017,0.21199999999999974,0.7779999999999987,wd
0.4280000000000008,0.02499999999999858,0.054999999999999716,-0.14199999999999946,wd
0.18900000000000006,0.2759999999999998,0.027000000000001023,0.10900000000000176,qso
0.3019999999999996,-0.25900000000000034,-0.27199999999999847,-0.2480000000000011,wd
1.957491000000001,0.709346,0.19513599999999975,0.07524200000000114,star
1.755039,0.7782950000000017,0.18977600000000017,0.1048410000000004,star
1.5906120000000001,0.6938680000000002,0.2687930000000005,0.12678199999999862,star
1.2399370000000012,0.4184589999999986,0.13364200000000181,0.11929699999999954,star
0.26000000000000156,-0.3279999999999994,-0.2579999999999991,-0.16400000000000148,wd
0.15399999999999991,-0.1269999999999989,-0.22900000000000276,0.04100000000000037,wd
1.3227119999999992,0.41183499999999995,0.1656000000000013,0.13516999999999868,star
0.5259999999999998,-0.043000000000002814,-0.038999999999997925,-0.09600000000000009,wd
0.44200000000000017,-0.0660000000000025,0.20200000000000173,0.26500000000000057,qso
0.29399999999999693,-0.0849999999999973,-0.09700000000000131,-0.16199999999999903,wd
-0.0710000000000015,-0.40700000000000003,-0.3009999999999984,-0.5440000000000005,wd
-0.047999999999998266,-0.3940000000000019,-0.23899999999999721,-0.24399999999999977,wd
1.276764,0.46552499999999775,0.1589760000000009,0.05071899999999907,star
-0.2159999999999993,-0.4800000000000004,-0.3299999999999983,-0.30900000000000105,wd
0.3309999999999995,0.030999999999998806,-0.053999999999998494,-0.254999999999999,wd
0.5040000000000013,-0.09299999999999997,-0.240000000000002,-0.2839999999999989,wd
1.7440110000000004,0.685448000000001,0.26851999999999876,0.12973700000000044,star
-0.07700000000000173,-0.259999999999998,-0.2190000000000012,-0.44200000000000017,wd
2.051863000000001,0.8100769999999997,0.29488800000000026,0.13970100000000052,star
1.463208999999999,0.5589080000000024,0.2504939999999998,0.12134400000000056,star
1.2279400000000003,0.4687340000000013,0.09700199999999981,0.08708999999999989,star
0.11100000000000065,-0.3099999999999987,-0.30600000000000094,-0.2740000000000009,wd
1.442931999999999,0.47396800000000106,0.19104399999999977,0.06104799999999955,star
1.2198129999999985,0.45248199999999983,0.17626100000000022,0.022386000000000905,star
0.4250000000000007,-0.04400000000000048,0.3240000000000016,0.1039999999999992,qso
0.47300000000000253,-0.07200000000000273,-0.0849999999999973,-0.33200000000000074,wd
1.4515619999999991,0.5551690000000011,0.22784300000000002,0.12157299999999971,star
0.11700000000000088,0.03500000000000014,0.10200000000000031,0.03399999999999892,qso
0.5129999999999981,0.08399999999999963,0.18500000000000227,0.1769999999999996,qso
0.4109999999999978,0.10600000000000165,-0.1280000000000001,0.14599999999999724,qso
2.3480159999999977,1.0002330000000015,0.40342899999999915,0.17661400000000071,star
0.7310000000000016,0.11499999999999844,0.0,0.20599999999999952,qso
0.9927220000000005,0.3987960000000008,0.12601700000000093,0.07204599999999672,star
2.4535920000000004,1.1668190000000003,0.4241500000000009,0.21511999999999887,star
0.5960000000000001,0.495000000000001,0.15499999999999758,0.06400000000000006,qso
0.8407319999999991,0.3334550000000007,0.12703699999999785,0.0657040000000002,star
0.12199999999999989,-0.16300000000000026,-0.13299999999999912,-0.1509999999999998,wd
0.8368199999999995,0.27832599999999985,0.2547099999999993,-0.1472529999999992,star
0.8699019999999997,0.2653959999999991,0.12812000000000268,0.0002329999999979293,star
2.546398,1.3704440000000027,0.670774999999999,0.3660540000000001,star
0.17099999999999937,0.23100000000000165,-0.06400000000000006,0.06799999999999784,qso
1.8609550000000006,0.6911349999999992,0.26338799999999907,0.10594899999999896,star
0.925787999999999,0.28714500000000065,0.09586000000000006,0.06250200000000028,star
0.5350000000000001,0.22100000000000009,0.2789999999999999,0.04499999999999815,qso
2.662203999999999,1.3242770000000004,0.5405149999999992,0.3260760000000005,star
1.354267,0.4801579999999994,0.1686659999999982,0.04233600000000237,star
0.2510000000000012,0.19699999999999918,0.04800000000000182,-0.005000000000002558,qso
2.4505690000000016,1.0820539999999994,0.3978180000000009,0.22853999999999886,star
1.0365159999999989,0.3491110000000024,0.13986499999999857,0.03996500000000047,star
0.03999999999999915,-0.22299999999999898,-0.2579999999999991,0.07699999999999818,wd
1.705921,0.7346840000000014,0.25679799999999986,0.12792400000000015,star
0.26799999999999713,0.08800000000000097,0.2469999999999999,-0.11100000000000065,qso
0.3049999999999997,-0.18299999999999983,-0.240000000000002,-0.2539999999999978,wd
0.48799999999999955,-0.0589999999999975,-0.13200000000000145,-0.26200000000000045,wd
1.556252999999998,0.5323260000000012,0.1669079999999994,0.0485919999999993,star
1.225121999999999,0.4851300000000016,0.161840999999999,0.06880800000000065,star
0.2069999999999972,0.4140000000000015,-0.02499999999999858,0.007999999999999119,qso
0.12100000000000222,0.0639999999999965,0.16400000000000148,-0.007999999999999119,qso
0.4289999999999985,-0.23199999999999932,-0.17999999999999972,-0.2980000000000018,wd
1.8204949999999975,0.6588090000000015,0.23805999999999905,0.13272800000000018,star
0.39899999999999736,-0.18099999999999739,-0.20400000000000063,-0.2029999999999994,wd
1.4705060000000003,0.5975419999999971,0.20889300000000333,0.1485289999999999,star
2.0714499999999987,0.8021279999999997,0.27013000000000176,0.1581039999999998,star
1.9598709999999997,0.7789440000000027,0.3384729999999969,0.20137200000000277,star
0.36299999999999955,0.05799999999999983,0.1529999999999987,0.037000000000002586,qso
0.718,-0.007999999999999119,-0.05099999999999838,0.25099999999999767,qso
0.18299999999999983,-0.40800000000000125,-0.28500000000000014,-0.13100000000000023,wd
1.246656999999999,0.44186300000000145,0.15647300000000008,0.053274999999999295,star
0.43900000000000006,-0.02499999999999858,-0.04100000000000037,-0.10500000000000043,wd
1.3311400000000013,0.47387400000000035,0.13431699999999935,0.060102000000000544,star
1.832763,0.676399,0.314076,0.1653400000000005,star
-0.43400000000000105,-0.5259999999999998,-0.35599999999999987,-0.3249999999999993,wd
1.3599299999999985,0.48074300000000214,0.1519839999999988,0.04670500000000111,star
0.44599999999999795,-0.19099999999999895,-0.23700000000000188,-0.20599999999999952,wd
0.04800000000000182,-0.06500000000000128,0.24099999999999966,-0.04499999999999815,qso
0.37099999999999866,0.39199999999999946,0.2950000000000017,0.11400000000000077,qso
1.7631329999999998,0.6164759999999987,0.31264499999999984,0.12267800000000051,star
0.11100000000000065,0.16600000000000037,0.01899999999999835,0.0940000000000012,qso
1.2706700000000009,0.4180849999999996,0.17327899999999907,0.02247400000000077,star
1.0092250000000007,0.3808710000000026,0.13044199999999861,0.028670999999999225,star
0.2469999999999999,0.2079999999999984,0.022000000000002018,0.014999999999997016,qso
0.10699999999999932,-0.3200000000000003,-0.2560000000000002,-0.2629999999999981,wd
0.16600000000000037,-0.03500000000000014,0.2759999999999998,-0.16400000000000148,qso
0.3200000000000003,-0.3460000000000001,-0.2530000000000001,-0.45600000000000307,wd
0.07800000000000296,0.13299999999999912,-0.07000000000000028,0.047999999999998266,qso
1.5196609999999993,0.6169469999999997,0.25313699999999884,0.05126600000000181,star
0.09600000000000009,0.27199999999999847,-0.04299999999999926,-0.06700000000000017,qso
-0.2920000000000016,-0.40500000000000114,-0.27199999999999847,-0.4089999999999989,wd
0.1410000000000018,0.22499999999999787,0.0470000000000006,-0.0730000000000004,qso
1.1946500000000029,0.4298000000000002,0.12945599999999757,0.05667100000000147,star
1.2887149999999998,0.447376000000002,0.14482500000000087,0.11543299999999945,star
1.1371310000000001,0.45891500000000107,0.18482799999999955,0.09659199999999757,star
1.9008699999999976,0.7037250000000004,0.2771610000000013,0.16015699999999988,star
2.269833000000002,1.0022359999999981,0.3452169999999999,0.20486000000000004,star
1.265583000000003,0.4134449999999976,0.16958200000000012,0.051310000000000855,star
0.5069999999999979,0.1750000000000007,0.04100000000000037,-0.1039999999999992,wd
-0.021000000000000796,0.07000000000000028,0.19500000000000028,0.17800000000000082,qso
1.1209340000000019,0.4208049999999979,0.1873640000000023,-0.015824999999999534,star
-0.062000000000001165,-0.4109999999999978,-0.35900000000000176,-0.26399999999999935,wd
2.2500280000000004,0.9612659999999984,0.22654300000000127,0.3120959999999986,star
0.35800000000000054,0.004999999999999005,0.0030000000000001137,-0.006999999999997897,wd
0.48900000000000077,0.036999999999999034,0.12099999999999866,-0.06199999999999761,qso
0.3410000000000011,0.07199999999999918,0.16900000000000048,-0.037000000000002586,qso
1.614224,0.6043279999999989,0.20970200000000006,0.1395370000000007,star
1.517004,0.4495450000000005,0.19861399999999918,0.06480499999999978,star
0.08300000000000196,-0.3150000000000013,-0.26899999999999835,-0.4140000000000015,wd
-0.10800000000000054,-0.42900000000000205,-0.28999999999999915,-0.3569999999999993,wd
1.9690119999999993,0.7775950000000016,0.31035400000000024,0.18029099999999687,star
0.402000000000001,-0.22600000000000264,-0.28500000000000014,0.11599999999999966,wd
0.15200000000000102,-0.245000000000001,-0.23700000000000188,-0.3309999999999995,wd
2.486972999999999,1.1520340000000004,0.6864460000000001,0.29426499999999933,star
1.4137880000000003,0.5308239999999991,0.20152900000000074,0.12017799999999923,star
1.0451809999999995,0.3663260000000008,0.1461579999999998,0.0009499999999995623,star
0.8885140000000007,0.25548900000000074,0.08618599999999965,0.031363000000000696,star
0.26399999999999935,0.23600000000000065,0.028999999999999915,0.19699999999999918,qso
0.30600000000000094,-0.17600000000000193,0.0920000000000023,-0.11200000000000188,qso
0.5309999999999988,0.3290000000000006,0.25400000000000134,0.23000000000000043,qso
-0.39899999999999913,-0.5240000000000009,-0.37400000000000233,-0.3089999999999975,wd
0.022000000000002018,-0.3130000000000024,-0.245000000000001,-0.08799999999999741,wd
0.3860000000000028,0.07099999999999795,-0.17599999999999838,0.14499999999999957,qso
0.09299999999999997,0.015000000000000568,0.15199999999999747,0.09299999999999997,qso
0.5899999999999999,-0.015000000000000568,0.038000000000000256,0.24600000000000222,qso
0.0070000000000014495,0.25,0.0019999999999988916,0.009000000000000341,qso
0.2900000000000027,0.2309999999999981,0.3810000000000002,0.08099999999999952,qso
2.6069829999999996,1.069697999999999,0.38104099999999974,0.18211500000000136,star
0.8550150000000016,0.31561299999999903,0.10744100000000145,0.04426499999999933,star
0.9368149999999993,0.30311800000000133,0.08901599999999732,0.024952000000002528,star
0.4880000000000031,0.008999999999996788,-0.10099999999999909,-0.1579999999999977,wd
0.2940000000000005,0.29499999999999815,0.02300000000000324,0.1599999999999966,qso
0.5489999999999995,0.1529999999999987,0.0519999999999996,0.20300000000000296,qso
0.3290000000000006,0.5949999999999989,0.4440000000000026,0.39899999999999736,qso
0.06199999999999761,-0.11799999999999855,-0.10900000000000176,-0.2029999999999994,wd
0.07900000000000063,-0.33300000000000196,-0.18999999999999773,-0.4870000000000019,wd
1.1729069999999986,0.3732950000000024,0.1366669999999992,0.05431899999999956,star
0.4250000000000007,-0.21599999999999753,-0.15000000000000213,-0.3219999999999992,wd
1.1193279999999994,0.31489699999999843,0.15873900000000063,0.028105000000000047,star
0.3009999999999984,0.4059999999999988,0.3420000000000023,0.3359999999999985,qso
0.976343,0.3373890000000017,0.13422199999999762,0.0002540000000017528,star
0.360000000000003,-0.13800000000000168,-0.2190000000000012,-0.43599999999999994,wd
0.21499999999999986,0.13299999999999912,0.22300000000000253,-0.0020000000000024443,qso
0.31200000000000117,0.35800000000000054,0.4280000000000008,0.2049999999999983,qso
1.6904749999999993,0.6691499999999984,0.25362400000000207,0.12534300000000087,star
1.9793480000000017,0.7595780000000012,0.29232399999999714,0.14852800000000244,star
0.39000000000000057,-0.13700000000000045,-0.15899999999999892,-0.21300000000000097,wd
0.47300000000000253,0.33399999999999963,0.04499999999999815,0.0030000000000001137,qso
0.3279999999999994,0.16600000000000037,0.2920000000000016,0.08299999999999841,qso
0.47800000000000153,-0.03500000000000014,0.2560000000000002,0.49299999999999855,wd
-0.015999999999998238,-0.11200000000000188,0.30100000000000193,-0.11899999999999977,qso
0.055999999999997385,0.004000000000001336,0.1490000000000009,0.03200000000000003,qso
-0.053000000000000824,0.33699999999999974,0.04800000000000182,-0.15700000000000003,qso
-0.10800000000000054,-0.379999999999999,-0.3200000000000003,-0.38700000000000045,wd
1.2325419999999987,0.4586269999999999,0.1601360000000014,0.05674299999999732,star
0.21600000000000108,0.3460000000000001,0.15500000000000114,0.018000000000000682,qso
1.1471020000000003,0.41587200000000024,0.16690900000000042,0.044760999999999385,star
1.3244129999999998,0.460249000000001,0.14153699999999958,0.06431200000000104,star
-0.1460000000000008,-0.2710000000000008,-0.31899999999999906,-0.26500000000000057,wd
0.00999999999999801,-0.3539999999999992,-0.3099999999999987,-0.277000000000001,wd
0.48600000000000065,0.17099999999999937,0.02500000000000213,-0.054999999999999716,wd
0.05299999999999727,-0.01799999999999713,0.11999999999999744,-0.0329999999999977,qso
0.9562549999999987,0.385347000000003,0.10525899999999666,0.08363600000000204,star
0.4740000000000002,0.04800000000000182,0.06099999999999994,0.05099999999999838,qso
0.43400000000000105,-0.07199999999999918,-0.14499999999999957,-0.20599999999999952,wd
2.2999570000000027,0.9029999999999987,0.298527,0.15953000000000017,star
1.1373500000000014,0.4917929999999977,0.18962300000000099,0.061399000000001536,star
1.0540079999999996,0.4212280000000028,0.1618239999999993,0.0966409999999982,star
0.9338930000000012,0.29174700000000087,0.11143099999999961,0.055438999999999794,star
0.8740119999999969,0.28485200000000077,0.15127500000000182,0.04668599999999756,star
1.5677510000000012,0.6348990000000008,0.22488799999999998,0.06879599999999897,star
0.0,-0.26099999999999923,-0.21199999999999974,-0.20700000000000074,wd
2.3170430000000017,0.9401949999999992,0.33513000000000126,0.13125199999999992,star
0.44200000000000017,-0.21499999999999986,-0.25400000000000134,-0.09799999999999898,wd
1.080335999999999,0.40955600000000025,0.1260009999999987,0.01859700000000153,star
0.26399999999999935,0.4750000000000014,0.36999999999999744,0.3260000000000005,qso
1.5910150000000023,0.5537700000000001,0.23012899999999803,0.14211799999999997,star
0.40000000000000213,0.3260000000000005,0.3309999999999995,0.23899999999999721,qso
0.015000000000000568,-0.2630000000000017,-0.21499999999999986,0.08500000000000085,wd
0.25,0.021999999999998465,0.20500000000000185,-0.15800000000000125,qso
0.18400000000000105,0.2240000000000002,-0.02400000000000091,0.1819999999999986,qso
0.3279999999999994,-0.3409999999999975,-0.2190000000000012,-0.11700000000000088,wd
1.0900350000000003,0.3757610000000007,0.16204399999999985,0.01304300000000147,star
1.1069050000000011,0.4897910000000003,0.05615099999999984,0.06294299999999886,star
1.6703229999999998,0.6796949999999988,0.267456000000001,0.13919399999999982,star
1.007232000000002,0.46029499999999857,0.1273900000000019,0.05903599999999898,star
0.1559999999999988,0.00999999999999801,-0.0799999999999983,-0.02499999999999858,wd
0.3000000000000007,-0.2809999999999988,-0.23300000000000054,-0.4299999999999997,wd
0.5750000000000028,0.17499999999999716,0.06900000000000261,0.29799999999999827,qso
0.03200000000000003,0.2890000000000015,0.06599999999999895,-0.13599999999999923,qso
0.31099999999999994,0.10500000000000043,0.07600000000000051,0.4789999999999992,qso
0.17199999999999704,0.11500000000000199,0.2989999999999995,0.129999999999999,qso
1.099730000000001,0.4516619999999989,0.12486799999999931,0.05799500000000002,star
0.5079999999999991,0.05000000000000071,0.4939999999999998,0.5340000000000025,wd
2.6273690000000016,1.1567430000000005,0.42578599999999867,0.20085399999999964,star
0.40000000000000213,0.027000000000001023,0.21599999999999753,-0.1720000000000006,qso
0.21099999999999852,0.015000000000000568,0.3470000000000013,-0.019000000000001904,qso
0.21699999999999875,-0.009000000000000341,0.08800000000000097,-0.12899999999999778,qso
0.34999999999999787,0.3829999999999991,-0.0799999999999983,-0.0779999999999994,qso
0.4490000000000016,-0.0030000000000001137,-0.02400000000000091,-0.0710000000000015,wd
0.245000000000001,-0.240000000000002,-0.27699999999999747,-0.24900000000000233,wd
0.6289999999999978,0.26000000000000156,-0.0070000000000014495,-0.07499999999999929,wd
1.2390000000000008,0.054999999999999716,-0.03300000000000125,0.07000000000000028,qso
1.1508140000000004,0.4073810000000009,0.17087499999999878,-0.004372999999997518,star
-0.4239999999999995,-0.5140000000000029,-0.39199999999999946,-0.4029999999999987,wd
0.21199999999999974,-0.03399999999999892,0.17599999999999838,-0.0329999999999977,qso
0.24099999999999966,0.44899999999999807,0.0660000000000025,0.08099999999999952,qso
1.4240570000000012,0.5294699999999981,0.2604860000000002,0.09032299999999971,star
0.26399999999999935,0.10999999999999943,0.2950000000000017,0.04199999999999804,qso
1.4445539999999983,0.5062420000000003,0.18894500000000036,0.10417699999999996,star
1.2474229999999977,0.5065140000000028,0.189232999999998,0.03573499999999896,star
-0.1130000000000031,0.18400000000000105,0.03100000000000236,0.007999999999999119,qso
0.48300000000000054,0.125,0.1039999999999992,-0.030000000000001137,qso
0.28000000000000114,-0.3030000000000008,-0.1789999999999985,-0.5609999999999999,wd
2.707542,1.2707809999999995,0.9927310000000009,0.39502799999999993,star
1.0775389999999998,0.3784359999999989,0.16344700000000145,0.03230399999999989,star
0.22100000000000009,-0.03400000000000247,-0.08999999999999986,-0.10200000000000031,wd
2.6141450000000006,1.162029999999998,0.5003520000000012,0.26468999999999987,star
1.309663999999998,0.5171130000000019,0.21596899999999764,0.1381300000000003,star
-0.030999999999998806,-0.33699999999999974,-0.23499999999999943,-0.09199999999999875,wd
0.09799999999999898,0.0710000000000015,0.19199999999999662,0.2240000000000002,qso
0.4700000000000024,0.34699999999999775,-0.028999999999999915,0.20800000000000196,qso
0.3260000000000005,-0.009000000000000341,-0.0990000000000002,0.03200000000000003,wd
0.16899999999999693,-0.004999999999999005,0.22500000000000142,-0.06300000000000239,qso
0.05700000000000216,-0.32200000000000273,-0.20099999999999696,-0.31400000000000006,wd
0.46399999999999864,0.05900000000000105,-0.036999999999999034,-0.129999999999999,wd
-0.21699999999999875,-0.13599999999999923,-0.15300000000000225,-0.12599999999999767,wd
0.6129999999999995,0.07000000000000028,-0.013000000000001677,0.4039999999999999,qso
2.150022,0.8243260000000028,0.3045569999999991,0.16782399999999953,star
1.8307849999999988,0.713889,0.235163,0.08492799999999967,star
0.1670000000000016,0.17299999999999827,-0.0259999999999998,0.33399999999999963,qso
0.06299999999999883,0.1620000000000026,0.10699999999999932,-0.07199999999999918,qso
0.5500000000000007,-0.10600000000000165,-0.13899999999999935,-0.08099999999999952,wd
-0.08699999999999974,-0.2690000000000019,-0.2729999999999997,-0.10699999999999932,wd
1.1295400000000022,0.408852999999997,0.13978600000000085,0.04338500000000067,star
0.06300000000000239,-0.3230000000000004,-0.22600000000000264,0.240000000000002,wd
0.1559999999999988,0.38400000000000034,0.12900000000000134,-0.13400000000000034,qso
0.12399999999999878,0.1750000000000007,0.23600000000000065,0.0779999999999994,qso
0.038999999999997925,0.16300000000000026,0.010999999999999233,-0.28500000000000014,qso
0.13200000000000145,0.23999999999999844,0.15899999999999892,0.17100000000000293,qso
-0.08500000000000085,-0.3460000000000001,-0.03399999999999892,0.1269999999999989,wd
2.078453000000003,0.7635419999999975,0.27530499999999947,0.16698200000000085,star
2.616344999999999,1.1516200000000012,0.4554849999999995,0.2378499999999999,star
0.006000000000000227,-0.3240000000000016,-0.3780000000000001,-0.027999999999998693,wd
0.1620000000000026,0.047999999999998266,0.20700000000000074,0.019999999999999574,qso
0.34999999999999787,0.07600000000000051,-0.03900000000000148,-0.2259999999999991,wd
0.05999999999999872,0.14000000000000057,-0.004000000000001336,-0.06099999999999994,qso
-0.33399999999999963,-0.5030000000000001,-0.3039999999999985,-0.3390000000000022,wd
0.5459999999999994,0.4740000000000002,0.34399999999999764,0.12300000000000111,qso
0.04899999999999949,0.26500000000000057,-0.03300000000000125,-0.01899999999999835,qso
0.24399999999999977,-0.3260000000000005,-0.277000000000001,-0.3299999999999983,wd
-0.05999999999999872,-0.4120000000000026,-0.2530000000000001,-0.4559999999999995,wd
1.1879039999999996,0.3836130000000004,0.1621479999999984,0.06194900000000203,star
0.1479999999999997,0.20599999999999952,0.15399999999999991,0.16600000000000037,qso
